Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
634,CA-2013-ORD25620,09/25/2017,09/26/2017,Same Day,CUST-6588,Bob Johnson,Home Office,,San Francisco,Texas,United States,East,USCA,PROD-9227,Furniture,Phones,Product B,699.91,9,0.1,257.38,40.02,Low
635,CA-2013-ORD29535,09/26/2017,09/27/2017,Second Class,CUST-9323,Alice Smith,Home Office,12345.0,Austin,Illinois,United States,East,USCA,PROD-2294,Technology,Chairs,Product B,4335.32,3,0.0,-417.64,50.11,High
636,CA-2013-ORD34891,09/27/2017,09/28/2017,Same Day,CUST-1716,Bob Johnson,Corporate,34567.0,San Francisco,California,United States,West,USCA,PROD-4535,Furniture,Tables,Product C,4754.59,4,0.3,-117.17,143.37,Low
637,CA-2013-ORD86882,09/28/2017,09/29/2017,First Class,CUST-8708,Charlie Brown,Consumer,,San Francisco,Texas,United States,East,USCA,PROD-5211,Technology,Phones,Product C,573.33,9,0.3,485.92,62.37,Low
638,CA-2016-ORD98926,09/29/2017,09/30/2017,First Class,CUST-1650,Bob Johnson,Corporate,34567.0,New York,Illinois,United States,Central,USCA,PROD-2568,Furniture,Binders,Product B,2182.35,8,0.1,277.69,89.3,Critical
639,CA-2015-ORD93032,09/30/2017,10/01/2017,Same Day,CUST-4421,Diana Ross,Consumer,23456.0,San Francisco,Illinois,United States,Central,USCA,PROD-4084,Office Supplies,Binders,Product B,3335.6,5,0.0,33.96,60.9,Medium
640,CA-2015-ORD77132,10/01/2017,10/02/2017,Standard Class,CUST-4704,Bob Johnson,Consumer,12345.0,San Francisco,Texas,United States,East,USCA,PROD-3494,Office Supplies,Binders,Product C,4757.92,9,0.2,939.64,78.41,High
641,CA-2015-ORD86271,10/02/2017,10/03/2017,Same Day,CUST-7872,Charlie Brown,Corporate,23456.0,New York,Texas,United States,West,USCA,PROD-1633,Office Supplies,Phones,Product B,531.77,6,0.2,-218.57,185.42,Critical
642,CA-2013-ORD49312,10/03/2017,10/04/2017,Second Class,CUST-8697,Diana Ross,Corporate,,San Francisco,Illinois,United States,East,USCA,PROD-8631,Furniture,Tables,Product A,3080.98,9,0.2,363.58,34.3,Medium
643,CA-2015-ORD82121,10/04/2017,10/05/2017,Standard Class,CUST-7114,Bob Johnson,Consumer,12345.0,New York,California,United States,South,USCA,PROD-1422,Furniture,Tables,Product B,4100.69,5,0.2,946.05,194.97,Low
644,CA-2014-ORD98904,10/05/2017,10/06/2017,Second Class,CUST-3039,Bob Johnson,Consumer,12345.0,Chicago,New York,United States,Central,USCA,PROD-3806,Technology,Chairs,Product C,1512.62,3,0.3,831.03,122.87,Critical
645,CA-2016-ORD40464,10/06/2017,10/07/2017,Same Day,CUST-9066,Alice Smith,Corporate,23456.0,Austin,Texas,United States,West,USCA,PROD-6202,Furniture,Tables,Product A,4235.43,2,0.1,319.89,46.66,Low
646,CA-2015-ORD60895,10/07/2017,10/08/2017,Second Class,CUST-3455,Diana Ross,Consumer,,San Francisco,New York,United States,West,USCA,PROD-9281,Technology,Binders,Product A,3225.91,4,0.3,-405.72,45.96,Critical
647,CA-2015-ORD83104,10/08/2017,10/09/2017,Second Class,CUST-7444,Bob Johnson,Corporate,12345.0,Chicago,New York,United States,Central,USCA,PROD-2816,Technology,Phones,Product A,2225.72,4,0.0,752.05,153.09,High
648,CA-2014-ORD58440,10/09/2017,10/10/2017,Second Class,CUST-4047,Bob Johnson,Corporate,,Chicago,Texas,United States,West,USCA,PROD-2275,Technology,Chairs,Product A,1943.27,2,0.0,473.87,196.08,High
649,CA-2014-ORD95783,10/10/2017,10/11/2017,Second Class,CUST-1580,Bob Johnson,Home Office,23456.0,Chicago,Texas,United States,West,USCA,PROD-2947,Technology,Phones,Product B,1651.24,3,0.0,569.27,123.76,High
650,CA-2014-ORD21519,10/11/2017,10/12/2017,First Class,CUST-7041,Charlie Brown,Consumer,12345.0,New York,Texas,United States,South,USCA,PROD-3438,Technology,Tables,Product B,1206.48,9,0.1,535.06,28.04,Critical
651,CA-2015-ORD18029,10/12/2017,10/13/2017,First Class,CUST-1055,Diana Ross,Corporate,23456.0,Chicago,Texas,United States,West,USCA,PROD-3761,Technology,Tables,Product C,4686.52,2,0.1,-338.58,25.06,Critical
652,CA-2016-ORD30186,10/13/2017,10/14/2017,First Class,CUST-6307,Bob Johnson,Consumer,34567.0,Chicago,Texas,United States,West,USCA,PROD-8285,Technology,Phones,Product B,2483.37,2,0.3,-474.11,184.33,Low
653,CA-2015-ORD48769,10/14/2017,10/15/2017,Same Day,CUST-5700,Alice Smith,Corporate,,Chicago,California,United States,East,USCA,PROD-6161,Furniture,Tables,Product A,4477.36,8,0.2,-42.63,115.69,High
654,CA-2016-ORD26410,10/15/2017,10/16/2017,Second Class,CUST-4871,Charlie Brown,Corporate,34567.0,San Francisco,California,United States,East,USCA,PROD-2147,Technology,Chairs,Product C,1163.25,6,0.1,-307.62,85.2,Critical
655,CA-2013-ORD63704,10/16/2017,10/17/2017,Same Day,CUST-9488,Diana Ross,Consumer,,New York,Texas,United States,East,USCA,PROD-1763,Technology,Phones,Product B,1486.9,2,0.0,133.69,117.55,Medium
656,CA-2016-ORD30059,10/17/2017,10/18/2017,Second Class,CUST-5443,Alice Smith,Consumer,34567.0,San Francisco,Illinois,United States,Central,USCA,PROD-7457,Technology,Binders,Product C,136.93,4,0.2,752.75,12.48,Critical
657,CA-2016-ORD88655,10/18/2017,10/19/2017,Second Class,CUST-7350,Diana Ross,Home Office,12345.0,New York,New York,United States,South,USCA,PROD-6849,Technology,Phones,Product B,481.37,4,0.0,249.46,20.16,Low
658,CA-2015-ORD97201,10/19/2017,10/20/2017,First Class,CUST-5393,Bob Johnson,Consumer,34567.0,New York,Texas,United States,Central,USCA,PROD-9016,Office Supplies,Phones,Product C,3288.27,3,0.1,661.12,199.13,Medium
659,CA-2016-ORD27521,10/20/2017,10/21/2017,Same Day,CUST-6266,Bob Johnson,Corporate,,New York,California,United States,Central,USCA,PROD-2466,Furniture,Tables,Product C,4935.34,9,0.0,52.52,12.48,High
660,CA-2015-ORD11591,10/21/2017,10/22/2017,Standard Class,CUST-5247,Alice Smith,Corporate,23456.0,Chicago,California,United States,East,USCA,PROD-6981,Office Supplies,Binders,Product B,1381.44,7,0.0,-144.13,105.53,Medium
661,CA-2014-ORD80867,10/22/2017,10/23/2017,First Class,CUST-5823,Bob Johnson,Corporate,12345.0,Austin,New York,United States,East,USCA,PROD-2373,Office Supplies,Chairs,Product C,4543.96,2,0.2,137.18,53.29,Low
662,CA-2016-ORD70434,10/23/2017,10/24/2017,Second Class,CUST-3815,Diana Ross,Home Office,34567.0,Austin,Texas,United States,East,USCA,PROD-2452,Office Supplies,Phones,Product B,1321.81,2,0.0,824.28,114.42,Critical
663,CA-2015-ORD27515,10/24/2017,10/25/2017,First Class,CUST-5379,Charlie Brown,Consumer,34567.0,San Francisco,Texas,United States,West,USCA,PROD-7123,Office Supplies,Phones,Product C,173.5,9,0.0,-465.24,32.28,Critical
664,CA-2016-ORD47861,10/25/2017,10/26/2017,Same Day,CUST-6124,Alice Smith,Corporate,,Chicago,California,United States,West,USCA,PROD-2501,Technology,Phones,Product A,4636.26,7,0.0,865.67,74.28,High
665,CA-2013-ORD73472,10/26/2017,10/27/2017,First Class,CUST-6106,Diana Ross,Consumer,12345.0,Austin,Texas,United States,East,USCA,PROD-9972,Office Supplies,Phones,Product C,749.28,5,0.0,79.07,177.09,Medium
666,CA-2014-ORD90598,10/27/2017,10/28/2017,Same Day,CUST-2350,Bob Johnson,Corporate,23456.0,San Francisco,Illinois,United States,East,USCA,PROD-9272,Office Supplies,Chairs,Product A,660.88,3,0.0,889.7,122.76,Medium
667,CA-2015-ORD48866,10/28/2017,10/29/2017,Same Day,CUST-1842,Alice Smith,Consumer,34567.0,Chicago,Texas,United States,East,USCA,PROD-2551,Technology,Phones,Product A,2665.17,2,0.1,434.98,123.38,Critical
668,CA-2015-ORD28249,10/29/2017,10/30/2017,Second Class,CUST-8269,Alice Smith,Home Office,34567.0,San Francisco,New York,United States,East,USCA,PROD-2864,Furniture,Chairs,Product C,3213.08,2,0.3,699.47,168.22,High
669,CA-2016-ORD17011,10/30/2017,10/31/2017,Standard Class,CUST-7242,Alice Smith,Consumer,23456.0,Austin,Texas,United States,East,USCA,PROD-4342,Office Supplies,Phones,Product B,1069.6,9,0.0,-31.04,25.53,High
670,CA-2016-ORD94193,10/31/2017,11/01/2017,First Class,CUST-6765,Bob Johnson,Corporate,,San Francisco,Illinois,United States,West,USCA,PROD-1864,Office Supplies,Chairs,Product A,3670.38,5,0.2,-102.8,107.92,Low
671,CA-2016-ORD44391,11/01/2017,11/02/2017,Standard Class,CUST-3846,Charlie Brown,Corporate,,Chicago,California,United States,East,USCA,PROD-6954,Technology,Phones,Product C,815.67,5,0.3,998.48,156.84,High
672,CA-2015-ORD58862,11/02/2017,11/03/2017,Same Day,CUST-5070,Charlie Brown,Home Office,12345.0,New York,Illinois,United States,South,USCA,PROD-1650,Furniture,Binders,Product A,3181.62,7,0.1,657.57,106.7,Low
673,CA-2013-ORD24671,11/03/2017,11/04/2017,First Class,CUST-7161,Bob Johnson,Corporate,34567.0,San Francisco,New York,United States,South,USCA,PROD-9360,Furniture,Phones,Product C,4241.1,2,0.3,920.24,199.39,Medium
674,CA-2014-ORD55706,11/04/2017,11/05/2017,Standard Class,CUST-2616,Bob Johnson,Home Office,,Chicago,Texas,United States,South,USCA,PROD-7149,Technology,Phones,Product C,2690.63,6,0.2,229.07,23.81,Low
675,CA-2014-ORD95179,11/05/2017,11/06/2017,First Class,CUST-8521,Charlie Brown,Consumer,34567.0,Chicago,Illinois,United States,Central,USCA,PROD-1346,Furniture,Chairs,Product C,3816.5,6,0.3,-89.71,136.99,High
676,CA-2016-ORD57281,11/06/2017,11/07/2017,Standard Class,CUST-2605,Bob Johnson,Corporate,23456.0,New York,Texas,United States,East,USCA,PROD-3873,Furniture,Tables,Product A,1375.91,8,0.3,-9.47,165.76,Critical
677,CA-2016-ORD63448,11/07/2017,11/08/2017,Standard Class,CUST-7973,Charlie Brown,Corporate,12345.0,New York,New York,United States,Central,USCA,PROD-4181,Office Supplies,Binders,Product C,4074.15,5,0.1,855.76,157.29,Medium
678,CA-2015-ORD62339,11/08/2017,11/09/2017,Same Day,CUST-2671,Diana Ross,Consumer,34567.0,Chicago,Illinois,United States,West,USCA,PROD-9569,Office Supplies,Binders,Product C,4825.51,5,0.3,358.07,117.89,Medium
679,CA-2015-ORD83401,11/09/2017,11/10/2017,Same Day,CUST-6506,Charlie Brown,Consumer,34567.0,Austin,California,United States,East,USCA,PROD-8207,Office Supplies,Phones,Product B,1075.82,4,0.1,-11.18,93.0,High
680,CA-2013-ORD79824,11/10/2017,11/11/2017,First Class,CUST-8386,Bob Johnson,Corporate,34567.0,Austin,Texas,United States,Central,USCA,PROD-7155,Technology,Chairs,Product C,2444.06,1,0.1,301.57,154.84,Critical
681,CA-2015-ORD82109,11/11/2017,11/12/2017,Same Day,CUST-1917,Diana Ross,Corporate,12345.0,San Francisco,Illinois,United States,South,USCA,PROD-6261,Technology,Tables,Product A,4857.89,4,0.2,-281.42,157.75,Medium
682,CA-2015-ORD28504,11/12/2017,11/13/2017,Same Day,CUST-1295,Bob Johnson,Home Office,34567.0,Chicago,Illinois,United States,Central,USCA,PROD-4552,Technology,Chairs,Product A,2983.42,4,0.0,424.18,162.49,Medium
683,CA-2014-ORD23737,11/13/2017,11/14/2017,Same Day,CUST-3262,Bob Johnson,Home Office,12345.0,New York,Illinois,United States,Central,USCA,PROD-1886,Technology,Chairs,Product B,3592.56,8,0.3,489.94,193.5,Critical
684,CA-2016-ORD82302,11/14/2017,11/15/2017,First Class,CUST-5229,Alice Smith,Consumer,,San Francisco,California,United States,East,USCA,PROD-5041,Technology,Binders,Product C,1170.83,2,0.0,4.94,192.93,Medium
685,CA-2013-ORD82998,11/15/2017,11/16/2017,Same Day,CUST-3091,Diana Ross,Corporate,34567.0,Chicago,Illinois,United States,East,USCA,PROD-8623,Technology,Phones,Product B,4972.7,7,0.3,873.55,99.62,Critical
686,CA-2015-ORD30012,11/16/2017,11/17/2017,Standard Class,CUST-2522,Alice Smith,Home Office,23456.0,San Francisco,Illinois,United States,Central,USCA,PROD-6530,Office Supplies,Binders,Product B,3220.72,1,0.1,358.45,136.57,High
687,CA-2015-ORD10628,11/17/2017,11/18/2017,Standard Class,CUST-6707,Alice Smith,Home Office,,San Francisco,California,United States,West,USCA,PROD-9389,Furniture,Tables,Product A,1330.6,7,0.0,984.3,89.59,Medium
688,CA-2015-ORD83993,11/18/2017,11/19/2017,Second Class,CUST-1554,Bob Johnson,Home Office,12345.0,Chicago,New York,United States,Central,USCA,PROD-5359,Furniture,Binders,Product C,3579.45,3,0.3,571.39,113.46,High
689,CA-2013-ORD23244,11/19/2017,11/20/2017,First Class,CUST-1748,Bob Johnson,Home Office,,Austin,Texas,United States,Central,USCA,PROD-7015,Office Supplies,Binders,Product C,2448.97,7,0.1,178.29,94.53,High
690,CA-2016-ORD81706,11/20/2017,11/21/2017,Standard Class,CUST-1423,Charlie Brown,Corporate,12345.0,Austin,Texas,United States,West,USCA,PROD-1986,Technology,Chairs,Product C,4942.24,9,0.0,512.39,22.36,Critical
691,CA-2016-ORD81400,11/21/2017,11/22/2017,Same Day,CUST-2492,Charlie Brown,Home Office,12345.0,Austin,Illinois,United States,East,USCA,PROD-4648,Office Supplies,Binders,Product C,3312.41,6,0.1,646.55,134.17,Low
692,CA-2016-ORD85251,11/22/2017,11/23/2017,Second Class,CUST-4891,Bob Johnson,Corporate,12345.0,San Francisco,New York,United States,East,USCA,PROD-9932,Office Supplies,Binders,Product C,2533.06,4,0.2,182.94,106.21,Medium
693,CA-2013-ORD32439,11/23/2017,11/24/2017,First Class,CUST-2998,Charlie Brown,Home Office,34567.0,San Francisco,Illinois,United States,West,USCA,PROD-5905,Furniture,Chairs,Product B,1246.82,8,0.1,135.93,131.42,Medium
694,CA-2015-ORD26856,11/24/2017,11/25/2017,Second Class,CUST-7289,Diana Ross,Consumer,23456.0,San Francisco,New York,United States,Central,USCA,PROD-1486,Furniture,Phones,Product C,1865.61,7,0.0,605.48,99.1,Low
695,CA-2016-ORD36364,11/25/2017,11/26/2017,First Class,CUST-5001,Charlie Brown,Consumer,,San Francisco,Texas,United States,Central,USCA,PROD-5294,Office Supplies,Chairs,Product A,911.53,8,0.1,-118.31,90.24,Critical
696,CA-2013-ORD92947,11/26/2017,11/27/2017,Second Class,CUST-7067,Charlie Brown,Corporate,23456.0,Austin,Illinois,United States,West,USCA,PROD-3745,Technology,Tables,Product B,1314.74,8,0.2,-174.93,37.92,High
697,CA-2014-ORD18594,11/27/2017,11/28/2017,Same Day,CUST-8227,Alice Smith,Consumer,34567.0,Chicago,Texas,United States,Central,USCA,PROD-1553,Technology,Tables,Product A,91.89,8,0.1,512.34,29.66,Low
698,CA-2014-ORD62535,11/28/2017,11/29/2017,Second Class,CUST-3756,Alice Smith,Corporate,12345.0,New York,Illinois,United States,Central,USCA,PROD-1721,Technology,Tables,Product C,4458.61,2,0.2,-133.3,152.63,Low
699,CA-2016-ORD13307,11/29/2017,11/30/2017,Same Day,CUST-3413,Charlie Brown,Home Office,,New York,California,United States,Central,USCA,PROD-6709,Office Supplies,Binders,Product B,4437.47,4,0.3,479.92,112.09,Low
700,CA-2016-ORD23216,11/30/2017,12/01/2017,Second Class,CUST-8449,Alice Smith,Corporate,12345.0,Austin,Texas,United States,East,USCA,PROD-5995,Office Supplies,Binders,Product A,4110.78,8,0.2,171.72,123.66,Medium
701,CA-2015-ORD54776,12/01/2017,12/02/2017,Same Day,CUST-8055,Alice Smith,Home Office,,New York,Illinois,United States,East,USCA,PROD-9836,Office Supplies,Phones,Product B,1567.22,1,0.3,359.71,40.02,Medium
702,CA-2013-ORD11582,12/02/2017,12/03/2017,Same Day,CUST-5927,Charlie Brown,Corporate,34567.0,Chicago,Texas,United States,South,USCA,PROD-3075,Furniture,Tables,Product A,4379.78,3,0.0,-171.41,45.98,Medium
703,CA-2013-ORD87147,12/03/2017,12/04/2017,Standard Class,CUST-7464,Diana Ross,Corporate,,San Francisco,Illinois,United States,East,USCA,PROD-3104,Technology,Tables,Product A,2592.03,3,0.3,197.08,152.24,Medium
704,CA-2016-ORD99031,12/04/2017,12/05/2017,Same Day,CUST-9471,Charlie Brown,Corporate,,Austin,Texas,United States,West,USCA,PROD-7121,Technology,Phones,Product A,4943.43,4,0.2,247.93,192.54,High
705,CA-2015-ORD94687,12/05/2017,12/06/2017,Second Class,CUST-8094,Alice Smith,Home Office,34567.0,San Francisco,Texas,United States,South,USCA,PROD-8406,Furniture,Tables,Product A,2331.63,9,0.0,850.01,166.98,High
706,CA-2014-ORD97145,12/06/2017,12/07/2017,Second Class,CUST-8537,Diana Ross,Corporate,23456.0,San Francisco,California,United States,East,USCA,PROD-2810,Office Supplies,Chairs,Product C,958.58,5,0.0,83.93,134.77,High
707,CA-2014-ORD81002,12/07/2017,12/08/2017,Second Class,CUST-2588,Charlie Brown,Home Office,23456.0,New York,California,United States,West,USCA,PROD-1113,Technology,Phones,Product B,1441.76,7,0.2,-174.26,105.76,Low
708,CA-2013-ORD63059,12/08/2017,12/09/2017,First Class,CUST-8284,Alice Smith,Consumer,,San Francisco,New York,United States,East,USCA,PROD-9248,Technology,Binders,Product C,1265.96,9,0.2,48.66,83.4,High
709,CA-2016-ORD70469,12/09/2017,12/10/2017,Standard Class,CUST-5115,Bob Johnson,Home Office,12345.0,San Francisco,New York,United States,South,USCA,PROD-6167,Office Supplies,Phones,Product B,2103.86,2,0.2,399.1,138.04,Critical
710,CA-2016-ORD43445,12/10/2017,12/11/2017,First Class,CUST-7059,Diana Ross,Corporate,34567.0,San Francisco,California,United States,East,USCA,PROD-2794,Office Supplies,Binders,Product C,3898.92,3,0.0,-373.1,37.39,Medium
711,CA-2013-ORD96564,12/11/2017,12/12/2017,Standard Class,CUST-4850,Bob Johnson,Consumer,,Austin,Illinois,United States,East,USCA,PROD-7209,Furniture,Binders,Product B,984.85,7,0.0,114.12,52.66,Medium
712,CA-2016-ORD54171,12/12/2017,12/13/2017,Same Day,CUST-4126,Alice Smith,Corporate,34567.0,Chicago,Texas,United States,Central,USCA,PROD-8437,Furniture,Binders,Product A,2790.08,5,0.0,-123.81,186.06,High
713,CA-2015-ORD73265,12/13/2017,12/14/2017,First Class,CUST-4007,Alice Smith,Corporate,34567.0,Chicago,California,United States,South,USCA,PROD-1044,Technology,Binders,Product C,4011.32,7,0.1,387.83,178.29,Medium
714,CA-2016-ORD97815,12/14/2017,12/15/2017,Standard Class,CUST-7141,Bob Johnson,Corporate,12345.0,San Francisco,New York,United States,South,USCA,PROD-8010,Furniture,Chairs,Product B,781.36,5,0.1,-2.3,32.52,Medium
715,CA-2015-ORD51215,12/15/2017,12/16/2017,Same Day,CUST-4377,Alice Smith,Home Office,23456.0,Chicago,California,United States,West,USCA,PROD-9624,Office Supplies,Binders,Product B,268.95,8,0.3,57.08,134.86,Low
716,CA-2013-ORD54933,12/16/2017,12/17/2017,Same Day,CUST-6855,Bob Johnson,Corporate,12345.0,Chicago,California,United States,West,USCA,PROD-8970,Office Supplies,Phones,Product C,3436.88,6,0.3,115.99,131.29,High
717,CA-2014-ORD77298,12/17/2017,12/18/2017,First Class,CUST-5893,Charlie Brown,Consumer,34567.0,New York,California,United States,East,USCA,PROD-4651,Technology,Binders,Product B,943.65,1,0.0,752.8,104.5,Critical
718,CA-2016-ORD70237,12/18/2017,12/19/2017,Standard Class,CUST-4309,Bob Johnson,Home Office,34567.0,Austin,New York,United States,South,USCA,PROD-5412,Technology,Phones,Product B,3610.1,4,0.3,976.18,59.01,Low
719,CA-2014-ORD45475,12/19/2017,12/20/2017,First Class,CUST-5448,Bob Johnson,Home Office,34567.0,New York,Illinois,United States,West,USCA,PROD-9949,Technology,Phones,Product B,2477.41,2,0.1,577.79,36.35,Low
720,CA-2013-ORD44433,12/20/2017,12/21/2017,Same Day,CUST-3794,Alice Smith,Home Office,34567.0,San Francisco,Texas,United States,West,USCA,PROD-7648,Furniture,Tables,Product C,3638.21,8,0.3,106.84,164.48,High
721,CA-2016-ORD38030,12/21/2017,12/22/2017,Standard Class,CUST-9228,Bob Johnson,Home Office,34567.0,Austin,Texas,United States,East,USCA,PROD-5138,Office Supplies,Tables,Product C,176.2,6,0.3,576.02,92.01,Medium
722,CA-2014-ORD82887,12/22/2017,12/23/2017,Same Day,CUST-5559,Alice Smith,Home Office,,Austin,New York,United States,Central,USCA,PROD-4439,Technology,Tables,Product A,2023.49,4,0.3,826.24,119.88,Low
723,CA-2013-ORD18851,12/23/2017,12/24/2017,First Class,CUST-3139,Diana Ross,Consumer,23456.0,San Francisco,California,United States,South,USCA,PROD-1861,Technology,Chairs,Product A,3850.04,8,0.1,967.86,96.68,Low
724,CA-2014-ORD58606,12/24/2017,12/25/2017,Same Day,CUST-1015,Diana Ross,Consumer,34567.0,Chicago,Texas,United States,West,USCA,PROD-6448,Office Supplies,Chairs,Product C,3740.68,5,0.3,-303.89,81.46,Medium
725,CA-2014-ORD10507,12/25/2017,12/26/2017,Same Day,CUST-9446,Bob Johnson,Consumer,12345.0,Chicago,California,United States,Central,USCA,PROD-8083,Furniture,Binders,Product C,3032.96,4,0.2,-142.86,64.95,Critical
726,CA-2013-ORD34342,12/26/2017,12/27/2017,Second Class,CUST-7435,Charlie Brown,Corporate,34567.0,Chicago,Illinois,United States,East,USCA,PROD-6703,Office Supplies,Tables,Product B,2389.71,5,0.0,-383.91,109.69,Medium
727,CA-2014-ORD48751,12/27/2017,12/28/2017,Standard Class,CUST-4376,Bob Johnson,Home Office,12345.0,Austin,Illinois,United States,South,USCA,PROD-4101,Office Supplies,Phones,Product B,3173.99,1,0.1,559.83,114.78,Medium
728,CA-2016-ORD23366,12/28/2017,12/29/2017,First Class,CUST-2737,Alice Smith,Home Office,34567.0,Austin,California,United States,South,USCA,PROD-2066,Office Supplies,Tables,Product B,102.28,4,0.2,857.49,158.33,Low
